datedebutmois,localisation,typecomptectb_centrecoutcode,atelierbtid,categoriecode,montantreel
2010-07-01,1520,5-1000,1520.0,DCAG,50.0
2010-07-01,1520,5-1000,1520.0,DGDM,110.0
2010-07-01,1520,5-1000,1520.0,DMDM,323.68
2010-07-01,1520,5-1000,1520.0,DYDM,1031.27
2010-07-01,1520,5-1000,1520.0,EBAC,3827.7
2010-07-01,1520,5-1000,1520.0,EBBD,320.4
2010-07-01,1520,5-1000,1520.0,GBBD,1178.64
2010-07-01,1520,5-1000,1520.0,GECD,225.9
2010-07-01,1520,5-1000,1520.0,GFBE,189.67
2010-07-01,1520,5-1000,1520.0,KBAA,72.0
2010-07-01,1530,5-0500,1520.0,CGAB,12.52
2010-07-01,1530,5-0500,1530.0,1AEC,12.72
2010-07-01,1530,5-0500,1530.0,2ACA,29.18
2010-07-01,1530,5-0500,1530.0,2KCB,9.18
2010-07-01,1530,5-0500,1530.0,3BBD,440.53
2010-07-01,1530,5-0500,1530.0,3QBF,48.3
2010-07-01,1530,5-0500,1530.0,6HBX,35.52
2010-07-01,1530,5-0500,1530.0,ADAA,17.39
2010-07-01,1530,5-0500,1530.0,BEAC,2.2
2010-07-01,1530,5-0500,1530.0,BQBB,34.28
2010-07-01,1530,5-0500,1530.0,BQBC,395.04
2010-07-01,1530,5-0500,1530.0,BQEJ,28.64
2010-07-01,1530,5-0500,1530.0,CBAA,14.02
2010-07-01,1530,5-0500,1530.0,CFAA,524.41
2010-07-01,1530,5-0500,1530.0,CFBB,47.82
2010-07-01,1530,5-0500,1530.0,CGAB,336.96
2010-07-01,1530,5-0500,1530.0,DAAK,153.58
2010-07-01,1530,5-0500,1530.0,DBDM,1656.57
2010-07-01,1530,5-0500,1530.0,DCAG,33.69
2010-07-01,1530,5-0500,1530.0,DKDM,1344.66
2010-07-01,1530,5-0500,1530.0,EABC,441.38
2010-07-01,1530,5-0500,1530.0,EBBC,308.65
2010-07-01,1530,5-0500,1530.0,FCAF,1606.22
2010-07-01,1530,5-0500,1530.0,GBBF,90.58
2010-07-01,1530,5-0500,1530.0,LBDC,485.82
2010-07-01,1530,5-0500,1530.0,MBAA,112.38
2010-07-01,1530,5-0500,1530.0,SJAX,15.49
2010-07-01,1530,5-0500,1530.0,ZBBB,17.98
2010-07-01,1530,5-1000,1530.0,BAAA,73.88
2010-07-01,1530,5-1000,1530.0,BQBC,642.34
2010-07-01,1530,5-1000,1530.0,CBAA,1201.2
2010-07-01,1530,5-1000,1530.0,CFAA,610.51
2010-07-01,1530,5-1000,1530.0,CFBB,72.9
2010-07-01,1530,5-1000,1530.0,CGAB,368.0
2010-07-01,1530,5-1000,1530.0,DBDM,1046.43
2010-07-01,1530,5-1000,1530.0,DKDM,830.36
2010-07-01,1530,5-1000,1530.0,EABC,99.33
2010-07-01,1620,5-0500,860.0,DBDM,5.62
2010-07-01,1620,5-1000,1620.0,CFAA,240.44
2010-07-01,1630,5-0500,120.0,BBAA,805.75
2010-07-01,1630,5-0500,120.0,CFAA,113.52
2010-07-01,1630,5-0500,120.0,CGAB,936.06
2010-07-01,1630,5-0500,140.0,BAAA,910.07
2010-07-01,1630,5-0500,140.0,CFAA,37.62
2010-07-01,1630,5-0500,140.0,CGAB,556.28
2010-07-01,1630,5-0500,230.0,ADAA,238.27
2010-07-01,1630,5-0500,230.0,BAAA,131.03
2010-07-01,1630,5-0500,230.0,CFAA,220.53
2010-07-01,1630,5-0500,230.0,DZDM,605.04
2010-07-01,1630,5-0500,240.0,AHAB,149.69
2010-07-01,1630,5-0500,240.0,BAAA,15.92
2010-07-01,1630,5-0500,240.0,CFAA,200.28
2010-07-01,1630,5-0500,250.0,CGAB,203.63
2010-07-01,1630,5-0500,250.0,DBDM,1609.88
2010-07-01,1630,5-0500,250.0,GBBD,2586.06
2010-07-01,1630,5-0500,260.0,CEAA,563.43
2010-07-01,1630,5-0500,260.0,CFAA,290.64
2010-07-01,1630,5-0500,260.0,DBDM,2025.24
2010-07-01,1630,5-0500,320.0,2KDD,34.97
2010-07-01,1630,5-0500,320.0,BAAA,12.53
2010-07-01,1630,5-0500,330.0,CFAA,47.95
2010-07-01,1630,5-0500,350.0,CFAA,58.55
2010-07-01,1630,5-0500,350.0,CGAB,282.92
2010-07-01,1630,5-0500,350.0,DBDM,914.06
2010-07-01,1630,5-0500,360.0,DBDM,4099.97
2010-07-01,1630,5-0500,430.0,CFAA,157.4
2010-07-01,1630,5-0500,430.0,DBDM,190.66
2010-07-01,1630,5-0500,440.0,BAAA,108.45
2010-07-01,1630,5-0500,440.0,CEAA,33.18
2010-07-01,1630,5-0500,440.0,CGAB,133.32
2010-07-01,1630,5-0500,450.0,2ACA,10.0
2010-07-01,1630,5-0500,450.0,2ECX,2.0
2010-07-01,1630,5-0500,450.0,AAAA,524.64
2010-07-01,1630,5-0500,450.0,BAAA,661.45
2010-07-01,1630,5-0500,450.0,BCAA,369.5
2010-07-01,1630,5-0500,450.0,DBDL,2.0
2010-07-01,1630,5-0500,450.0,DBDM,39.84
2010-07-01,1630,5-0500,460.0,AAAA,13.85
2010-07-01,1630,5-0500,460.0,BAAA,153.05
2010-07-01,1630,5-0500,460.0,RKBF,57.84
2010-07-01,1630,5-0500,470.0,BAAA,188.3
2010-07-01,1630,5-0500,470.0,DBDM,913.3
2010-07-01,1630,5-0500,470.0,EABB,3.57
2010-07-01,1630,5-0500,470.0,EABC,373.0
2010-07-01,1630,5-0500,480.0,AAAA,417.61
2010-07-01,1630,5-0500,480.0,ADAA,49.22
2010-07-01,1630,5-0500,480.0,BAAA,144.52
2010-07-01,1630,5-0500,480.0,BCAA,18.72
2010-07-01,1630,5-0500,480.0,DBDM,26.19
2010-07-01,1630,5-0500,520.0,CFAA,95.79
2010-07-01,1630,5-0500,520.0,DBDM,2584.4
2010-07-01,1630,5-0500,520.0,EABC,238.6
2010-07-01,1630,5-0500,520.0,FCAC,74.48
2010-07-01,1630,5-0500,530.0,AAAA,19.47
2010-07-01,1630,5-0500,530.0,ABAA,3.68
2010-07-01,1630,5-0500,530.0,ACAA,240.96
2010-07-01,1630,5-0500,530.0,AHAB,476.95
2010-07-01,1630,5-0500,530.0,BAAA,126.82
2010-07-01,1630,5-0500,530.0,BMAC,373.7
2010-07-01,1630,5-0500,530.0,CEAA,84.49
2010-07-01,1630,5-0500,530.0,DAAK,4.97
2010-07-01,1630,5-0500,530.0,DBDM,6.3
2010-07-01,1630,5-0500,540.0,CBAA,43.81
2010-07-01,1630,5-0500,620.0,6NEX,465.79
2010-07-01,1630,5-0500,620.0,BAAA,3.43
2010-07-01,1630,5-0500,620.0,CFAA,18.59
2010-07-01,1630,5-0500,620.0,CGAB,313.47
2010-07-01,1630,5-0500,630.0,EBBC,65.26
2010-07-01,1630,5-0500,640.0,BAAA,445.83
2010-07-01,1630,5-0500,640.0,CEAA,156.21
2010-07-01,1630,5-0500,640.0,CFAA,75.26
2010-07-01,1630,5-0500,640.0,CGAB,249.77
2010-07-01,1630,5-0500,650.0,CBBA,18.51
2010-07-01,1630,5-0500,650.0,CEAA,17.95
2010-07-01,1630,5-0500,650.0,CFAA,546.63
2010-07-01,1630,5-0500,720.0,AHAB,93.55
2010-07-01,1630,5-0500,720.0,AHCB,0.0
2010-07-01,1630,5-0500,720.0,BAAA,509.23
2010-07-01,1630,5-0500,720.0,CBBA,181.76
2010-07-01,1630,5-0500,720.0,CFAA,1347.87
2010-07-01,1630,5-0500,720.0,DAAK,92.65
2010-07-01,1630,5-0500,730.0,2ECX,43.29
2010-07-01,1630,5-0500,730.0,3BBD,321.06
2010-07-01,1630,5-0500,730.0,CGAB,129.39
2010-07-01,1630,5-0500,730.0,DCAC,21.82
2010-07-01,1630,5-0500,730.0,DZDM,1779.4
2010-07-01,1630,5-0500,850.0,AQAA,32.57
2010-07-01,1630,5-0500,850.0,CBAA,49.78
2010-07-01,1630,5-0500,850.0,CEAA,74.37
2010-07-01,1630,5-0500,850.0,CGAB,105.21
2010-07-01,1630,5-0500,850.0,DBDL,68.86
2010-07-01,1630,5-0500,860.0,AAAA,196.45
2010-07-01,1630,5-0500,870.0,2ADB,6.09
2010-07-01,1630,5-0500,870.0,BAAA,226.59
2010-07-01,1630,5-0500,870.0,CGAB,88.04
2010-07-01,1630,5-0500,870.0,DBDM,269.86
2010-07-01,1630,5-0500,870.0,DWDM,1384.12
2010-07-01,1630,5-0500,870.0,GFBE,627.97
2010-07-01,1630,5-0500,920.0,EDBD,392.83
2010-07-01,1630,5-0500,920.0,GBBD,234.59
2010-07-01,1630,5-0500,930.0,CEAA,13.45
2010-07-01,1630,5-0500,930.0,DBDM,25.5
2010-07-01,1630,5-0500,940.0,AAAA,91.37
2010-07-01,1630,5-0500,940.0,BEAA,84.16
2010-07-01,1630,5-0500,940.0,CBAA,199.74
2010-07-01,1630,5-0500,940.0,CEAA,200.0
2010-07-01,1630,5-0500,940.0,CFAA,25.37
2010-07-01,1630,5-0500,940.0,EDBD,384.3
2010-07-01,1630,5-0500,940.0,GBBF,54.28
2010-07-01,1630,5-0500,940.0,MBDF,50.74
2010-07-01,1630,5-0500,960.0,DBDM,523.77
2010-07-01,1630,5-0500,960.0,GCAA,77.98
2010-07-01,1630,5-0500,970.0,CEAA,438.2
2010-07-01,1630,5-0500,1030.0,BAAA,44.49
2010-07-01,1630,5-0500,1030.0,DBDM,78.93
2010-07-01,1630,5-0500,1120.0,CGAB,50.0
2010-07-01,1630,5-0500,1130.0,CGAB,12.0
2010-07-01,1630,5-0500,1220.0,4HBK,0.0
2010-07-01,1630,5-0500,1220.0,ACAA,21.71
2010-07-01,1630,5-0500,1220.0,ADAA,386.74
2010-07-01,1630,5-0500,1220.0,BEAA,191.06
2010-07-01,1630,5-0500,1220.0,BUAA,36.0
2010-07-01,1630,5-0500,1220.0,DBDM,12.0
2010-07-01,1630,5-0500,1220.0,DZDM,683.03
2010-07-01,1630,5-0500,1220.0,MBCF,57.25
2010-07-01,1630,5-0500,1230.0,2ABA,12.0
2010-07-01,1630,5-0500,1230.0,3BBD,12.0
2010-07-01,1630,5-0500,1230.0,DAAK,582.55
2010-07-01,1630,5-0500,1230.0,DBDM,12.0
2010-07-01,1630,5-0500,1250.0,AAAA,42.67
2010-07-01,1630,5-0500,1250.0,ACAA,12.0
2010-07-01,1630,5-0500,1250.0,AHAB,53.88
2010-07-01,1630,5-0500,1275.0,ABAA,33.31
2010-07-01,1630,5-0500,1280.0,AAAA,288.42
2010-07-01,1630,5-0500,1280.0,ADAA,473.99
2010-07-01,1630,5-0500,1280.0,BAAA,147.15
2010-07-01,1630,5-0500,1280.0,BBAA,225.33
2010-07-01,1630,5-0500,1280.0,BEAA,15.6
2010-07-01,1630,5-0500,1280.0,CBAA,163.02
2010-07-01,1630,5-0500,1280.0,CGAB,553.68
2010-07-01,1630,5-0500,1290.0,CFAA,781.0
2010-07-01,1630,5-0500,1290.0,CGAB,237.22
2010-07-01,1630,5-0500,1290.0,GBBF,1.0
2010-07-01,1630,5-0500,1320.0,2ECX,322.66
2010-07-01,1630,5-0500,1320.0,CFAA,491.65
2010-07-01,1630,5-0500,1320.0,CFAB,12.0
2010-07-01,1630,5-0500,1320.0,DZDM,47.83
2010-07-01,1630,5-0500,1340.0,3BBD,0.0
2010-07-01,1630,5-0500,1340.0,AAAA,44.2
2010-07-01,1630,5-0500,1340.0,ABAA,135.26
2010-07-01,1630,5-0500,1340.0,BAAA,765.62
2010-07-01,1630,5-0500,1340.0,BMAC,37.07
2010-07-01,1630,5-0500,1340.0,CFAA,2.0
2010-07-01,1630,5-0500,1340.0,DWDM,327.68
2010-07-01,1630,5-0500,1340.0,FCAE,288.94
2010-07-01,1630,5-0500,1360.0,BAAA,14.47
2010-07-01,1630,5-0500,1380.0,CGAB,1022.25
2010-07-01,1630,5-0500,1380.0,DZDM,246.1
2010-07-01,1630,5-0500,1420.0,2KAA,17.34
2010-07-01,1630,5-0500,1420.0,CFAA,14.25
2010-07-01,1630,5-0500,1440.0,DBDM,1603.67
2010-07-01,1630,5-0500,1460.0,DPAC,141.14
2010-07-01,1630,5-0500,1520.0,CFAB,575.12
2010-07-01,1630,5-0500,1530.0,3ABC,48.86
2010-07-01,1630,5-0500,1720.0,2ECX,185.0
2010-07-01,1630,5-0500,1720.0,3BBD,239.8
2010-07-01,1630,5-0500,1720.0,3QBF,2953.52
2010-07-01,1630,5-0500,1720.0,AAAA,280.79
2010-07-01,1630,5-0500,1720.0,BBAA,148.84
2010-07-01,1630,5-0500,1720.0,CFAA,159.26
2010-07-01,1630,5-0500,1720.0,CGAB,332.7
2010-07-01,1630,5-0500,1720.0,DZDM,80.29
2010-07-01,1630,5-0500,1720.0,EBAC,74.1
2010-07-01,1630,5-0500,1720.0,MBBB,4.89
2010-07-01,1630,5-0500,1720.0,RCCX,0.0
2010-07-01,1630,5-0500,1730.0,CGAB,210.48
2010-07-01,1630,5-0500,1740.0,3ABC,3.73
2010-07-01,1630,5-0500,1820.0,3ADD,6.75
2010-07-01,1630,5-0500,1820.0,DWDM,20.09
2010-07-01,1630,5-0500,1820.0,YX01,112.5
2010-07-01,1630,5-0500,1830.0,CGAB,47.34
2010-07-01,1630,5-0500,1830.0,DBDM,312.51
2010-07-01,1630,5-0500,1830.0,GAFJ,87.24
2010-07-01,1630,5-1000,120.0,BBAA,428.0
2010-07-01,1630,5-1000,120.0,CGAB,0.0
2010-07-01,1630,5-1000,240.0,CFAA,31.2
2010-07-01,1630,5-1000,250.0,CGAB,440.75
2010-07-01,1630,5-1000,250.0,DBDM,450.0
2010-07-01,1630,5-1000,260.0,MBCE,175.0
2010-07-01,1630,5-1000,360.0,DBDM,854.36
2010-07-01,1630,5-1000,430.0,CFAA,470.53
2010-07-01,1630,5-1000,440.0,BAAA,690.06
2010-07-01,1630,5-1000,440.0,CEAA,241.77
2010-07-01,1630,5-1000,450.0,BAAA,63.37
2010-07-01,1630,5-1000,450.0,BCAA,131.9
2010-07-01,1630,5-1000,450.0,DBDM,50.0
2010-07-01,1630,5-1000,470.0,DBDM,1018.49
2010-07-01,1630,5-1000,470.0,EABC,232.95
2010-07-01,1630,5-1000,520.0,DBDM,322.47
2010-07-01,1630,5-1000,530.0,AAAA,28.06
2010-07-01,1630,5-1000,530.0,AHAB,30.0
2010-07-01,1630,5-1000,530.0,BAAA,60.0
2010-07-01,1630,5-1000,530.0,BMAC,110.0
2010-07-01,1630,5-1000,530.0,CGAA,40.0
2010-07-01,1630,5-1000,640.0,BAAA,24.0
2010-07-01,1630,5-1000,650.0,CBBA,314.73
2010-07-01,1630,5-1000,720.0,AHAB,18.75
2010-07-01,1630,5-1000,720.0,BAAA,55.95
2010-07-01,1630,5-1000,720.0,CFAA,510.49
2010-07-01,1630,5-1000,720.0,CGAB,285.69
2010-07-01,1630,5-1000,720.0,RCBV,37.5
2010-07-01,1630,5-1000,730.0,3BBD,0.0
2010-07-01,1630,5-1000,730.0,DZDM,12.0
2010-07-01,1630,5-1000,870.0,CGAB,60.0
2010-07-01,1630,5-1000,870.0,DBDM,10.0
2010-07-01,1630,5-1000,870.0,DWDM,77.88
2010-07-01,1630,5-1000,920.0,EDBD,6.0
2010-07-01,1630,5-1000,960.0,DBDM,217.5
2010-07-01,1630,5-1000,970.0,CEAA,68.21
2010-07-01,1630,5-1000,1220.0,4HBK,5879.08
2010-07-01,1630,5-1000,1230.0,DAAK,658.11
2010-07-01,1630,5-1000,1230.0,DBDM,353.63
2010-07-01,1630,5-1000,1240.0,ACAA,100.0
2010-07-01,1630,5-1000,1290.0,CGAB,209.88
2010-07-01,1630,5-1000,1320.0,3BBD,509.76
2010-07-01,1630,5-1000,1320.0,CFAA,49.95
2010-07-01,1630,5-1000,1340.0,CGAB,425.0
2010-07-01,1630,5-1000,1340.0,DWDM,100.0
2010-07-01,1630,5-1000,1380.0,CGAB,24.4
2010-07-01,1630,5-1000,1520.0,CFAB,75.0
2010-07-01,1630,5-1000,1620.0,ACAA,30.0
2010-07-01,1630,5-1000,1620.0,CFAA,240.44
2010-07-01,1630,5-1000,1620.0,DBDM,189.95
2010-07-01,1630,5-1000,1720.0,CFAA,188.9
2010-07-01,1630,5-1000,1720.0,CGAB,105.24
2010-07-01,1630,5-1000,1820.0,YX01,675.0
2010-07-01,1650,5-0500,120.0,CFBB,360.0
2010-07-01,1650,5-0500,120.0,CGAB,143.83
2010-07-01,1650,5-0500,120.0,WCXX,131.37
2010-07-01,1650,5-0500,130.0,BBAA,3017.14
2010-07-01,1650,5-0500,130.0,CFAA,877.25
2010-07-01,1650,5-0500,140.0,BBAA,29.32
2010-07-01,1650,5-0500,140.0,CFBA,3358.82
2010-07-01,1650,5-0500,140.0,CWBB,2150.97
2010-07-01,1650,5-0500,140.0,DBDM,1477.9
2010-07-01,1650,5-0500,140.0,SJBH,51.0
2010-07-01,1650,5-0500,220.0,NDBE,69.84
2010-07-01,1650,5-0500,230.0,BAAA,152.79
2010-07-01,1650,5-0500,230.0,CBBA,330.69
2010-07-01,1650,5-0500,230.0,CFAA,4405.95
2010-07-01,1650,5-0500,230.0,CGAB,1868.22
2010-07-01,1650,5-0500,230.0,RJBE,405.88
2010-07-01,1650,5-0500,230.0,RJBF,405.88
2010-07-01,1650,5-0500,230.0,RRBE,1025.88
2010-07-01,1650,5-0500,240.0,3BBD,3990.12
2010-07-01,1650,5-0500,240.0,CEAA,271.8
2010-07-01,1650,5-0500,240.0,RABE,405.88
2010-07-01,1650,5-0500,240.0,RCCX,67.39
2010-07-01,1650,5-0500,240.0,RHBG,828.26
2010-07-01,1650,5-0500,240.0,RJBE,511.99
2010-07-01,1650,5-0500,250.0,DCAH,120.68
2010-07-01,1650,5-0500,250.0,RJBF,469.92
2010-07-01,1650,5-0500,250.0,RKBF,426.62
2010-07-01,1650,5-0500,250.0,STDJ,463.6
2010-07-01,1650,5-0500,320.0,CFAA,6105.16
2010-07-01,1650,5-0500,320.0,CFBA,2131.75
2010-07-01,1650,5-0500,320.0,CGAB,9889.29
2010-07-01,1650,5-0500,320.0,CJBA,1996.75
2010-07-01,1650,5-0500,340.0,9BXX,59.95
2010-07-01,1650,5-0500,340.0,CGAB,2609.85
2010-07-01,1650,5-0500,340.0,GAFJ,1211.75
2010-07-01,1650,5-0500,340.0,RKBF,243.14
2010-07-01,1650,5-0500,360.0,CFBA,4801.12
2010-07-01,1650,5-0500,440.0,BAAA,61.72
2010-07-01,1650,5-0500,440.0,CFAA,2355.15
2010-07-01,1650,5-0500,440.0,CGAB,2655.3
2010-07-01,1650,5-0500,450.0,BAAA,5815.37
2010-07-01,1650,5-0500,450.0,CGAB,4939.0
2010-07-01,1650,5-0500,450.0,RRBM,164.92
2010-07-01,1650,5-0500,470.0,CFAA,2079.16
2010-07-01,1650,5-0500,470.0,CGAB,2329.79
2010-07-01,1650,5-0500,480.0,2ECX,859.84
2010-07-01,1650,5-0500,480.0,DBDM,60.64
2010-07-01,1650,5-0500,520.0,CFAA,2791.61
2010-07-01,1650,5-0500,520.0,RAAB,144.85
2010-07-01,1650,5-0500,530.0,BAAA,566.68
2010-07-01,1650,5-0500,530.0,BBAA,641.66
2010-07-01,1650,5-0500,530.0,BEAA,1351.78
2010-07-01,1650,5-0500,530.0,BSAB,789.83
2010-07-01,1650,5-0500,530.0,BTAB,80.92
2010-07-01,1650,5-0500,530.0,CBBA,1657.63
2010-07-01,1650,5-0500,530.0,CFAA,169.99
2010-07-01,1650,5-0500,530.0,CFBC,351.22
2010-07-01,1650,5-0500,530.0,CGAA,522.77
2010-07-01,1650,5-0500,530.0,CGAB,2492.56
2010-07-01,1650,5-0500,530.0,CUFA,0.0
2010-07-01,1650,5-0500,530.0,CUFB,815.6
2010-07-01,1650,5-0500,530.0,MBCF,17.52
2010-07-01,1650,5-0500,620.0,BBAA,1855.68
2010-07-01,1650,5-0500,620.0,BEAA,2645.63
2010-07-01,1650,5-0500,620.0,RBBD,537.05
2010-07-01,1650,5-0500,640.0,CFAA,2588.41
2010-07-01,1650,5-0500,640.0,CGAD,68.25
2010-07-01,1650,5-0500,640.0,CUAB,195.53
2010-07-01,1650,5-0500,650.0,CFAA,249.47
2010-07-01,1650,5-0500,650.0,CFBA,2498.65
2010-07-01,1650,5-0500,650.0,CGAB,5082.42
2010-07-01,1650,5-0500,650.0,DHFP,24.95
2010-07-01,1650,5-0500,720.0,ADAA,796.95
2010-07-01,1650,5-0500,720.0,AHCB,49.45
2010-07-01,1650,5-0500,720.0,DBDM,410.27
2010-07-01,1650,5-0500,850.0,CFAA,5287.21
2010-07-01,1650,5-0500,850.0,CGAB,3121.84
2010-07-01,1650,5-0500,860.0,AAAA,0.0
2010-07-01,1650,5-0500,860.0,CUAB,1157.12
2010-07-01,1650,5-0500,870.0,CEAA,2467.12
2010-07-01,1650,5-0500,870.0,CFAA,16.87
2010-07-01,1650,5-0500,870.0,CUAB,1188.17
2010-07-01,1650,5-0500,930.0,CFAB,2539.29
2010-07-01,1650,5-0500,930.0,JCAA,38.02
2010-07-01,1650,5-0500,940.0,BEAA,2707.54
2010-07-01,1650,5-0500,940.0,CEAA,3342.1
2010-07-01,1650,5-0500,940.0,CFAA,9638.11
2010-07-01,1650,5-0500,940.0,CGAB,3275.21
2010-07-01,1650,5-0500,940.0,RRBF,252.07
2010-07-01,1650,5-0500,950.0,4NCC,112.34
2010-07-01,1650,5-0500,950.0,BBAA,2258.36
2010-07-01,1650,5-0500,950.0,RKBF,10.33
2010-07-01,1650,5-0500,970.0,CUFB,340.0
2010-07-01,1650,5-0500,1030.0,CBBA,387.71
2010-07-01,1650,5-0500,1030.0,CEAA,1094.44
2010-07-01,1650,5-0500,1030.0,CFAA,1457.97
2010-07-01,1650,5-0500,1030.0,CGAB,3756.55
2010-07-01,1650,5-0500,1030.0,CUFB,125.36
2010-07-01,1650,5-0500,1030.0,JAAF,20.0
2010-07-01,1650,5-0500,1030.0,RJAD,56.34
2010-07-01,1650,5-0500,1050.0,CJAA,80.0
2010-07-01,1650,5-0500,1120.0,BHAC,154.28
2010-07-01,1650,5-0500,1120.0,CEAA,253.7
2010-07-01,1650,5-0500,1120.0,CFAA,6784.18
2010-07-01,1650,5-0500,1120.0,CGAB,11972.73
2010-07-01,1650,5-0500,1120.0,CUFB,2355.13
2010-07-01,1650,5-0500,1220.0,DBDM,31.88
2010-07-01,1650,5-0500,1220.0,FCAC,25.95
2010-07-01,1650,5-0500,1240.0,AHCB,108.2
2010-07-01,1650,5-0500,1240.0,BBAA,58.71
2010-07-01,1650,5-0500,1240.0,BBCA,281.05
2010-07-01,1650,5-0500,1240.0,CBAA,2570.29
2010-07-01,1650,5-0500,1240.0,CFAA,1034.98
2010-07-01,1650,5-0500,1240.0,CJBA,4757.8
2010-07-01,1650,5-0500,1240.0,CUFB,0.0
2010-07-01,1650,5-0500,1240.0,CXAA,3896.06
2010-07-01,1650,5-0500,1240.0,DBDM,807.0
2010-07-01,1650,5-0500,1240.0,DDBC,129.21
2010-07-01,1650,5-0500,1240.0,DTAG,2642.89
2010-07-01,1650,5-0500,1240.0,RCCV,12.0
2010-07-01,1650,5-0500,1240.0,SQBC,118.59
2010-07-01,1650,5-0500,1250.0,BQBC,65.48
2010-07-01,1650,5-0500,1250.0,CXAA,1912.53
2010-07-01,1650,5-0500,1275.0,CBAA,680.77
2010-07-01,1650,5-0500,1275.0,CFAA,6651.43
2010-07-01,1650,5-0500,1275.0,CFAB,166.36
2010-07-01,1650,5-0500,1275.0,CGAB,90.75
2010-07-01,1650,5-0500,1275.0,GABD,241.7
2010-07-01,1650,5-0500,1275.0,RABF,542.91
2010-07-01,1650,5-0500,1280.0,BAAA,258.04
2010-07-01,1650,5-0500,1280.0,BBAA,188.63
2010-07-01,1650,5-0500,1280.0,CFAA,4723.33
2010-07-01,1650,5-0500,1280.0,CUFB,2311.34
2010-07-01,1650,5-0500,1290.0,CGBA,334.99
2010-07-01,1650,5-0500,1290.0,GBBD,18.72
2010-07-01,1650,5-0500,1340.0,CFAA,384.1
2010-07-01,1650,5-0500,1360.0,CFAA,490.0
2010-07-01,1650,5-0500,1380.0,AAAA,0.0
2010-07-01,1650,5-0500,1380.0,BBAA,808.21
2010-07-01,1650,5-0500,1380.0,BBCA,128.51
2010-07-01,1650,5-0500,1380.0,CGAB,1512.25
2010-07-01,1650,5-0500,1420.0,2KDD,0.0
2010-07-01,1650,5-0500,1420.0,CFAA,4699.01
2010-07-01,1650,5-0500,1420.0,DBDM,300.0
2010-07-01,1650,5-0500,1440.0,4PAX,3288.01
2010-07-01,1650,5-0500,1440.0,BJAC,86.68
2010-07-01,1650,5-0500,1440.0,CFAA,5231.18
2010-07-01,1650,5-0500,1450.0,CFAA,5990.76
2010-07-01,1650,5-0500,1450.0,CGAB,2256.3
2010-07-01,1650,5-0500,1520.0,CFAA,3551.89
2010-07-01,1650,5-0500,1520.0,CFBA,3901.47
2010-07-01,1650,5-0500,1520.0,CGAB,14249.64
2010-07-01,1650,5-0500,1520.0,GFBE,115.5
2010-07-01,1650,5-0500,1530.0,BQBC,9.0
2010-07-01,1650,5-0500,1530.0,CFAA,7126.84
2010-07-01,1650,5-0500,1720.0,2KDD,50.0
2010-07-01,1650,5-0500,1720.0,ABAA,20.0
2010-07-01,1650,5-0500,1720.0,BGAB,314.56
2010-07-01,1650,5-0500,1720.0,BHAC,3.1
2010-07-01,1650,5-0500,1720.0,CFAA,10864.69
2010-07-01,1650,5-0500,1720.0,CFBA,0.0
2010-07-01,1650,5-0500,1720.0,CGBC,1184.74
2010-07-01,1650,5-0500,1720.0,RCCX,128.95
2010-07-01,1650,5-0500,1740.0,3ABC,38.4
2010-07-01,1650,5-0500,1740.0,3BBD,12.14
2010-07-01,1650,5-0500,1740.0,CGAB,174.89
2010-07-01,1650,5-0500,1740.0,CXAA,3294.65
2010-07-01,1650,5-0500,1820.0,CFAA,2950.2
2010-07-01,1650,5-0500,1820.0,CUAB,1194.56
2010-07-01,1650,5-0500,1820.0,DBDM,1939.86
2010-07-01,1650,5-0500,1830.0,2ACA,260.49
2010-07-01,1650,5-1000,13.0,BHAC,596.0
2010-07-01,1650,5-1000,120.0,WCXX,878.7
2010-07-01,1650,5-1000,140.0,DBDM,1056.1
2010-07-01,1650,5-1000,230.0,RJBF,210.0
2010-07-01,1650,5-1000,230.0,RRBE,300.0
2010-07-01,1650,5-1000,240.0,RABE,152.2
2010-07-01,1650,5-1000,240.0,RHBG,388.0
2010-07-01,1650,5-1000,240.0,RJBE,421.0
2010-07-01,1650,5-1000,250.0,RJBF,157.0
2010-07-01,1650,5-1000,250.0,RKBF,220.0
2010-07-01,1650,5-1000,250.0,STDJ,137.0
2010-07-01,1650,5-1000,360.0,CFBA,33.55
2010-07-01,1650,5-1000,430.0,RKBF,486.29
2010-07-01,1650,5-1000,440.0,CFAA,101.0
2010-07-01,1650,5-1000,440.0,CGAB,270.0
2010-07-01,1650,5-1000,450.0,BAAA,450.0
2010-07-01,1650,5-1000,450.0,CGAB,0.0
2010-07-01,1650,5-1000,450.0,RRBM,837.4
2010-07-01,1650,5-1000,460.0,3NBC,450.0
2010-07-01,1650,5-1000,470.0,CGAB,36.95
2010-07-01,1650,5-1000,480.0,DBDM,235.92
2010-07-01,1650,5-1000,530.0,AGDB,399.0
2010-07-01,1650,5-1000,530.0,BEAA,66.7
2010-07-01,1650,5-1000,530.0,BSAB,17.71
2010-07-01,1650,5-1000,850.0,CFAA,50.0
2010-07-01,1650,5-1000,870.0,CEAA,30.0
2010-07-01,1650,5-1000,930.0,CFAB,79.95
2010-07-01,1650,5-1000,930.0,JCAA,400.0
2010-07-01,1650,5-1000,940.0,CEAA,79.95
2010-07-01,1650,5-1000,940.0,CFAA,159.9
